count,hate_speech,offensive_language,neither,class,tweet,text length,final_tweet
3,0,2,1,1,RT @Arie_0723: Don't be a bitch to someone who can out bitch you.,65,don t bitch bitch
3,2,1,0,0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,146,young cat draft nba today walk lotto ticket wait till niggas find pussy come
6,1,5,0,1,RT @ArlisDoNotChill: This bitch played too much Subway Surfer http://t.co/BK5UnHQO3z,84,bitch play subway surfer
3,0,3,0,1,RT @ArmyBulldog20: @AcmeHandle Nothing that the Russians did in their support of the rebels surprises me. Putin views Obama as a pussy.,135,russians support rebel surprise putin view obama pussy
3,0,3,0,1,RT @Arrogantiii: Ona niggas I'll really beat dat hoe up,55,ona niggas ll beat dat hoe
3,0,3,0,1,RT @ArtAdame1: Your mcm is a lil bitch,38,mcm lil bitch
3,0,3,0,1,RT @AsaAkira: A bird just flew into my hotel room. I'd rather get gangbanged by 10 Mandingos for 2 days straight than experience that again&#8230;,146,bird fly hotel room d gangbange mandingos day straight experience
3,0,3,0,1,RT @AsapCruz: Omg seriously do bitches still love Sosa??!?,58,omg seriously bitch love sosa
3,0,3,0,1,"RT @AshAmador: Started off with a OZ
End up riding fo' deep
Pull up to that club like muthaufckin ho you don't know me&#127926;",127,start oz end ride fo deep pull club like muthaufckin ho don t know
3,0,2,1,1,RT @AshleighRollin: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221; Trash,86,kissin small lip trash lol trash
3,0,3,0,1,RT @AshlynnFullmer: This is my beach bitch @tonydecola http://t.co/uEqoEylafP,77,beach bitch
3,0,3,0,1,RT @AshtonMartin97: @WhitfordZach29 that's 5 years away from legal drinking age and 14 year old pussy ?? ahaha eat ice cream not pussy bud,138,s year away legal drinking age year old pussy ahaha eat ice cream pussy bud
3,1,2,0,1,RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner,123,makin nigga microwaveable dinner eatin bitch homemade dinner
6,0,6,0,1,RT @AskWhy05: I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it,120,hat paint beard shit eat pussy grow dawg quit tryin shortcut
3,0,2,1,1,RT @AssPicsandVines: When you rubbing on her booty then start playing with her pussy with ya thumb&#128523; &gt;&gt;&gt;&gt;&gt; http://t.co/JJQ5z1CAhg,151,rub booty start play pussy ya thumb gt gt gt gt gt
3,0,3,0,1,RT @AssholeOfDaYear: Always a bit of irony in the air when chicks call strippers hoes then grind on yo dick 4 free to the same song stri ...,140,bit irony air chick stripper hoe grind yo dick free song stri
6,0,5,1,1,RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.,108,beyonce hoodrat anthem hoe point life
6,0,6,0,1,"RT @AssholeOfDaYear: I hope my kids don&#8217;t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them.",136,hope kid don t disappoint come ugly plan hoe indirectly
3,2,1,0,0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.,88,rudy gay faggot change money
3,3,0,0,0,RT @Asshole_God: Hate fags? The answer's yes.,45,hate fag answer s yes
3,0,2,1,1,RT @AthIeteChamp: Destroying a team that talked trash before the game &gt;&gt; &#128076;,88,destroy team talk trash game gt gt
3,0,0,3,2,"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;",150,woman play casual game like kim k game amp anger bird don t play real game like male power fantasy jingoi
3,0,3,0,1,RT @AudrianaReye: That's my bitch man I swear,45,s bitch man swear
3,0,0,3,2,RT @AugustAlsina: &#8220;@SharaPlus2: #AskAugust How Tall are you? I keep getting different answers from different people &#127806;&#128064;&#127806; @AugustAlsina&#8221;&lt; abo&#8230;,185,askaugust tall different answer different people lt abo
6,0,0,6,2,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;,83,pray today s m amp g picture don t come yellow
3,0,3,0,1,"RT @AutyAut_: I hate when people say you can't befriend a hoe. How bitch how!?
1. I'm only held accountable for my pussy.
2. It's all about&#8230;",146,hate people t befriend hoe bitch m hold accountable pussy s
3,0,0,3,2,RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.,88,s hot pale albino chick play guitar
3,1,2,0,1,RT @AveryRondinelli: @tneut10 but then who is going to host the baddest bitch competition?,90,host badd bitch competition
3,0,0,3,2,"RT @Avery_Ave23: &#8220;@iKeepItTooReal: When the trash bag is so full , you can barely tie it....&#128548;&#128548; http://t.co/OtzfiqMWI0&#8221;OMG!! STTOOOPP!!&#128563;&#128514;&#128514;&#128557;&#128557;",207,trash bag barely tie omg sttooopp
3,0,0,3,2,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ,78,want pet monkey
3,0,3,0,1,RT @AwwBroYouAhHoe: Big booty bitches always win.,49,big booty bitch win
3,0,3,0,1,RT @Ay30Mayne: This next generation is being raised to be a bunch of mindless pussies with no discipline.,105,generation raise bunch mindless pussy discipline
3,1,2,0,1,"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7",108,ape like oh niggas gon learn today
3,0,0,3,2,RT @AyMrCarter: Apologies trash.. What's understood ain't gotta be explained,76,apologies trash s understand ain t explain
3,0,0,3,2,RT @AyeYoitsDupree: Rape is NEVER something to mock like this. I stand with Jada #jadapose http://t.co/uEbuOBwTbg,113,rape mock like stand jada jadapose
3,2,1,0,0,RT @AyeeDeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,96,ray j perfect example happen lame nigga pussy
3,0,3,0,1,RT @Ayoo_Desiee: Got like 10 hoes &#128143;&#128143;&#128143;&#128143; 3 baes &#128107;&#128107;&#128109;,105,like hoe baes
3,1,2,0,1,"RT @Ayyee_Vonte: Why do people have A Problem with Gay People? Know what, fuck it... I Got A Problem with you Straight hoes! Now what?",134,people problem gay people know fuck got problem straight hoe
3,0,2,1,1,RT @AyyyeThatsChubb: Mama said no pussy cats inside my dog house,64,mama pussy cat inside dog house
3,0,3,0,1,"RT @AzlanTheGoat: ""These hoe ain't loyal""

- a nigga who cheated on his girl 7 times and just broke up with him.",112,hoe ain t loyal nigga cheat girl time break
3,0,3,0,1,"RT @AzlanTheGoat: Females always talk about how on point their nails and eyebrows are, okay bitch your personality is still shit though.",136,females talk point nail eyebrow okay bitch personality shit
3,1,0,2,2,RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP,111,cue liberal left s uncle tom attack tim scott tcot teaparty gop
3,2,0,1,0,RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.,65,water wet nike dc trash
3,0,1,2,2,"RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",62,whatchu sayin hoe know im man hoe
3,1,2,0,1,RT @BBflockaJames: Point proven ima catch you bitch RT @Aj_Swagggg: @BBflockaJames ok bud,89,point prove m catch bitch ok bud
3,0,3,0,1,RT @BCniggas: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas,99,know plenty hoe love niggas bitch fuckin niggas
3,0,3,0,1,"RT @BG_RAMBOE: ""@1stblock_thomas: Gotta link with bro Rambo &#128181;&#128299;"" fashoo nd we gotta PULL Up ona pussy boys",121,got link bro rambo fashoo nd pull ona pussy boy
3,0,2,1,1,RT @BIGBROWNLEE: The Homie @WersMyLIGHTAAAA Got This bitch Rocken,65,homie bitch rocken
3,0,3,0,1,RT @BIGHOMIEMARKIE: Dese bitches ain't shit I get em high and feed em dick,74,dese bitch ain t shit em high feed em dick
3,0,3,0,1,RT @BIGTQMB: Just call me a nigger cause that's what u really want to say at the end of the day @pillz78,104,nigger cause s u want end day
3,0,3,0,1,RT @BJayBlast: Damn near in love with all them hoes when I'm with em.,69,damn near love hoe m em
3,0,3,0,1,"RT @BJayBlast: I love my family, but I wouldn't even need water to pop that Red Pill. That hoe is getting taken swiftly. http://t.co/wtXEOm&#8230;",146,love family wouldn t need water pop red pill hoe getting swiftly
3,0,2,1,1,"RT @BJayBlast: I really don't be tryna hoe nobody.. I eat, we all eat. Literally.",81,don t tryna hoe eat eat literally
3,0,3,0,1,RT @BJayBlast: RT @Bdell1014: Your man insecure cause you make him feel like he gotta compete with other guys. Stop being a hoe &amp; stop choo&#8230;,150,man insecure cause feel like compete guy stop hoe amp stop choo
3,0,3,0,1,RT @BLACKHILTON Glad none of my followers can say they fucked #noway + yall hoes REALLY make this a goal...,107,glad follower fuck noway hoe goal
3,0,3,0,1,RT @BLACKHILTON Some of y'all hoes thighs be so thick and can't even walk + Yankee food,87,hoe thigh thick t walk yankee food
3,0,3,0,1,"RT @BLVKOUT: &#8220;@EMPRESSRAW: &#8220;@Naezus: Best man ever RT @TRILL_A_G: ""I'd fuck her right in the pussy!!!!"" http://t.co/Xfn5gaURXm&#8221;&#128514;&#128514;&#128514;&#8221; my nigg&#8230;",194,best man d fuck right pussy nigg
7,1,6,0,1,RT @BNaStY00037: Could you please refrain from being a dumb bitch,65,refrain dumb bitch
3,0,2,1,1,"RT @BORNhvstler: If I see a bitch coming at me like this , that mean I got 1.2 seconds to get up and get right &#128514;&#128514;&#128514; hoethea sat there http:/&#8230;",170,bitch come like mean second right hoethea sit http
3,0,3,0,1,"RT @BOSSBITCH122513: Loyalty now let's get this money I got u,u got me no hoes just us !!!!",91,loyalty let s money u u hoe
3,0,3,0,1,RT @BRANDONBARAY: update: u are still a bitch,45,update u bitch
3,0,3,0,1,RT @BRO_HEN314: ELI Manning is fucking trash rap,48,eli manning fuck trash rap
3,0,3,0,1,RT @BRO_HEN314: Game over bitch HAHAHAHA,40,game bitch hahahaha
3,1,2,0,1,"RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;",128,want real relationship game lie hoe
3,0,3,0,1,"RT @BYEjaliee5SOS: Fine then don't rt little nigs 
#mtvhottest one direction",76,fine don t little nig mtvhottest direction
3,0,3,0,1,RT @B_Laff: &#8220;@JRohrCockblock: im a faggot&#8221; @JohnnyRohrCock,70,m faggot
3,0,3,0,1,"RT @B_Solo36: @paper_chaysin that's right. you don't marry hoes, you rent em",76,s right don t marry hoe rent em
3,0,3,0,1,RT @BaabyD_: lol im off this brooo. bitches janky. &#128557;&#128514;&#128175;,78,lol m brooo bitch janky
3,0,3,0,1,RT @BabbbyGirl0317: #honestyhour no bitch better try to fuck with my girl cause I will go off,93,honestyhour bitch try fuck girl cause
3,0,3,0,1,RT @BabyAnimalPics: really bitch? http://t.co/4dvJ9SHRJ5,56,bitch
3,0,3,0,1,RT @BadAdviceDog: r u african because ur african bitch,54,r u african ur african bitch
3,1,0,2,2,RT @BadAdviceDog: when you look like trash and someone compliments you http://t.co/RRQzsYM4tY,93,look like trash compliment
3,0,3,0,1,RT @BadBish_Rollaan: &#8220;@WhitDAWGem_: I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business &#128129;&#8221;&#9994;,142,m hungry win t bitch time day m trying care business
3,2,1,0,0,RT @BadNewsAli: Look at ya boy @Quanb24 RT @DrydenNeal: Nigga a faggot RT @So_Leaux: Bruh RT @worstrapIyrics: Chance The Rapper http://t.co&#8230;,146,look ya boy nigga faggot bruh chance rapper
3,1,2,0,1,RT @BadNewsAli: You really are a faggot if you say that match was bad. Stop watching,84,faggot match bad stop watch
3,0,0,3,2,RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;,64,instant mash potato trash
3,0,0,3,2,"RT @BaileyAdams22: When Charlie Crist said ""Rick Scott, just too shady for the sunshine state"" http://t.co/0UShmogZDR",117,charlie crist rick scott shady sunshine state
6,0,6,0,1,RT @BallOut057: &#8220;@1stBlocJeremiah: My Tryna make me go to church Tommrow .. He'll nawl dude&#8221; bitch text me back,123,tryna church tommrow ll nawl dude bitch text
6,0,6,0,1,RT @BallOut057: @1stBlocJeremiah this bitch think look like Rihanna ? &#128514;&#128514;&#128514;&#128557;&#128557;&#128557; http://t.co/o7Q3CMDPnt,147,bitch think look like rihanna
3,0,3,0,1,RT @BallOut057: @1stBlocJeremiah when I'm 18 them bitches getting erased &#128588;,82,m bitch getting erase
3,1,2,0,1,RT @BallOut057: Free Tino lul hoe &#9995;&#128275;,50,free tino lul hoe
3,0,3,0,1,RT @Ballardddd: If @victorgee97 or @Lyyssaaaaaa don't know you then you are not welcome on saturday bitches #privileges,119,don t know welcome saturday bitch privilege
3,0,3,0,1,RT @BallinInHD: Behind every lame ass nigga... is a lame ass bitch that is constantly telling him how real he is...,115,lame ass nigga lame ass bitch constantly tell real
6,0,6,0,1,RT @BamBam_131st: @1stBlocJeremiah ima beat yo lil young ass quick plyin hoe&#128074;&#128514;&#128514;,103,m beat yo lil young ass quick plyin hoe
3,0,3,0,1,RT @Bam_1OO: I like good weed &amp; bad bitches dat can roll it up,66,like good weed amp bad bitch dat roll
3,0,2,1,1,RT @BamberDelver: Lees hoe een gepeste jongen zich probeert te verdedigen. Ingezonden brief Volkskrant. #pesten @AcademieMm http://t.co/aoD&#8230;,146,lees hoe een gepeste jongen zich probeert te verdedigen ingezonden brief volkskrant pesten
6,0,6,0,1,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;,99,people love try confront yes bitch
3,0,3,0,1,RT @BananaSunshinee: Yaaass bitch yaasss - soulja boy be having me so turnt&#128539;&#128514;,93,yaaass bitch yaasss soulja boy turnt
3,0,3,0,1,RT @BandManKevo: Never catch feelings for a dumb bitch.,55,catch feeling dumb bitch
3,0,3,0,1,RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!,77,bitch shit yo eye shit eyez
3,0,3,0,1,"RT @BandresDiana: When that message say ""delivered"" but you see him posting sc story's with all his hoes&#128530;&#128076; http://t.co/xVGTWOOasp",145,message deliver post sc story s hoe
3,0,3,0,1,RT @Bargamentoo: When you realize you sent the message to your wife instead of your side hoe http://t.co/Ef3OkLdrOg,115,realize send message wife instead hoe
3,0,3,0,1,"RT @BarryClerjuste: Basic bitch tweet shit like ""no one to talk to"" 3 times a day &#128514;",91,basic bitch tweet shit like talk time day
3,0,3,0,1,"RT @BarryClerjuste: Yall want foreign bitches sooo bad, but cant even pull local hoes",85,yall want foreign bitch sooo bad pull local hoe
3,0,0,3,2,"RT @BaseballFact: At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ...",140,george steinbrenner s yankees news conference wouldn t interfere baseball decision promise
3,0,0,3,2,RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;,146,year old girl strike babe ruth lou gehrig ban baseball yankees
3,0,0,3,2,RT @BasedChasen: Big 10 been trash for years now lol its a basketball conference now,84,big trash year lol basketball conference
3,0,3,0,1,RT @BasedChasen: Ebola not scary at all while yall worried about Ebola ima b getting hoes,89,ebola scary worried ebola m b hoe
3,0,3,0,1,"RT @BasedDizenn: line my shit up with god cards, bitch http://t.co/lQ0XIUqJmR",77,line shit god card bitch
3,0,3,0,1,RT @BasedJane: Screaming after Wes bitch ass? Annalise is losing her damn mind. She need to put the big girl panties back on. #HTGAWM,133,scream wes bitch ass annalise lose damn mind need big girl pantie htgawm
3,0,3,0,1,RT @BasedLordJesus: Try to crucify me and we tweakin hoe http://t.co/zoYZ9pc1EH,79,try crucify tweakin hoe
3,0,3,0,1,RT @BasedPaco: I'm just a normal ass dude that has no hoes and happens to be funny every once in a while,104,m normal ass dude hoe happen funny
3,1,2,0,1,"RT @BasedPaco: LIKE A FLAT TIRE HE NEED A FIX &#8220;@LiveAndUncut: Run up on em, put the gun up on em, ask a pussy nigga ""What's to ya bitch ?""&#8221;",151,like flat tire need fix run em gun em ask pussy nigga s ya bitch
3,0,1,2,2,RT @BasedPaco: The NFL is very equal this season everybody showed glimpses of being trash,89,nfl equal season everybody glimpse trash
3,1,2,0,1,RT @BasedPaco: lol Lebron bitch ass always making a spectacle look at me ass nigga,82,lol lebron bitch ass spectacle look ass nigga
3,1,2,0,1,RT @BasedZae: When lil b said &#8220;Word around town that I aint got no bitches? what?! Thats a damn lie nigga my nuts is my witness&#8221; http://t.c&#8230;,158,lil b word town bitch s damn lie nigga nut witness
3,0,3,0,1,RT @Based_Unicorns: Fat bitch act like she couldn't follow back. I've always wanted a fat bitch to follow me.,109,fat bitch act like couldn t follow ve want fat bitch follow
