Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1265,42,No,Travel_Rarely,1559,Sales,13,4,Life Sciences,1,1136,4,Male,94,4,1,Manufacturing Director,4,Single,16158,11613,1,Y,No,12,3,3,80,0,7,2,2,7,7,0,7
1266,60,No,Travel_Rarely,753,Sales,6,4,Medical,1,437,3,Male,61,3,3,Research Director,1,Married,4950,19235,1,Y,No,13,4,3,80,1,10,3,2,20,2,0,0
1267,45,No,Travel_Rarely,1386,Research & Development,18,1,Medical,1,954,4,Male,64,2,1,Sales Executive,1,Divorced,4010,12032,0,Y,Yes,14,3,3,80,1,12,5,3,5,7,0,2
1268,32,No,Travel_Frequently,1232,Sales,28,3,Medical,1,2,4,Male,100,3,3,Laboratory Technician,4,Divorced,4242,33936,6,Y,No,18,3,1,80,0,1,2,4,4,0,2,4
1269,32,No,Travel_Rarely,931,Research & Development,11,2,Life Sciences,1,564,2,Female,92,3,2,Laboratory Technician,1,Married,6494,15659,1,Y,No,16,3,3,80,1,22,6,1,7,0,0,2
1270,43,No,Travel_Rarely,820,Sales,13,1,Medical,1,1641,2,Male,102,3,2,Research Director,3,Single,8355,12614,4,Y,Yes,12,4,3,80,0,10,2,4,3,0,1,16
1271,35,No,Travel_Rarely,1639,Research & Development,17,3,Life Sciences,1,1812,4,Male,79,3,2,Laboratory Technician,2,Single,10664,19390,1,Y,No,14,3,4,80,1,3,3,4,6,7,0,3
1272,30,Yes,Travel_Rarely,902,Research & Development,27,4,Life Sciences,1,410,4,Male,98,3,1,Manager,2,Married,4431,22191,3,Y,No,15,3,4,80,0,15,5,4,36,2,0,5
1273,30,No,Travel_Frequently,1242,Research & Development,9,4,Medical,1,1635,4,Male,106,2,5,Human Resources,4,Single,5895,4567,7,Y,No,14,3,3,80,1,37,3,3,17,0,1,15
1274,27,No,Travel_Rarely,798,Research & Development,6,4,Life Sciences,1,1596,4,Male,47,2,2,Laboratory Technician,4,Single,11596,20254,1,Y,No,11,4,1,80,0,21,6,3,22,0,2,0
1275,51,Yes,Travel_Rarely,869,Research & Development,5,4,Medical,1,1718,4,Male,74,3,2,Healthcare Representative,4,Married,3526,8858,5,Y,No,11,3,1,80,0,32,6,4,33,1,0,0
1276,39,No,Travel_Rarely,943,Human Resources,7,2,Life Sciences,1,1125,4,Male,56,4,2,Laboratory Technician,4,Single,4297,8049,1,Y,No,20,4,2,80,0,16,3,1,9,0,0,7
1277,36,No,Travel_Frequently,1313,Research & Development,34,3,Marketing,1,606,3,Male,45,3,2,Sales Executive,3,Single,10640,32250,3,Y,No,20,3,2,80,0,13,2,4,9,2,0,10
1278,33,Yes,Travel_Rarely,2006,Research & Development,17,3,Medical,1,215,4,Female,48,3,4,Manager,2,Single,17085,8993,1,Y,No,11,3,2,80,3,9,6,2,5,2,4,0
1279,54,No,Travel_Rarely,924,Human Resources,18,2,Marketing,1,766,2,Female,57,3,2,Sales Executive,2,Married,4698,15191,1,Y,No,13,3,3,80,0,36,2,3,5,4,0,2
1280,18,No,Travel_Rarely,969,Sales,7,4,Life Sciences,1,538,3,Male,99,2,2,Research Scientist,2,Single,5077,24462,1,Y,No,12,3,2,80,0,17,2,3,4,2,6,8
1281,50,No,Travel_Rarely,898,Sales,5,3,Medical,1,250,1,Female,95,4,2,Laboratory Technician,4,Single,8091,8431,3,Y,Yes,20,4,2,80,0,27,2,3,5,6,0,2
1282,41,No,Travel_Frequently,1857,Research & Development,7,2,Medical,1,550,2,Male,81,1,1,Laboratory Technician,4,Single,12764,15597,6,Y,No,14,3,4,80,0,31,2,2,1,7,0,17
1283,35,No,Travel_Rarely,1908,Research & Development,7,4,Life Sciences,1,2010,3,Male,56,3,3,Sales Executive,3,Married,16891,12526,4,Y,Yes,11,3,3,80,0,10,1,3,6,0,1,16
1284,51,Yes,Non-Travel,1699,Sales,31,3,Medical,1,1133,2,Male,36,2,1,Laboratory Technician,1,Divorced,7966,26606,0,Y,No,18,3,2,80,2,12,2,3,1,0,0,2
1285,31,No,Travel_Frequently,1418,Research & Development,28,3,Medical,1,1407,2,Male,75,4,3,Healthcare Representative,4,Single,4393,18864,7,Y,No,21,3,1,80,1,10,5,3,8,0,4,2
1286,35,No,Travel_Frequently,1847,Sales,3,5,Life Sciences,1,84,4,Female,61,2,2,Laboratory Technician,1,Single,6641,6171,0,Y,No,13,3,2,80,1,21,3,3,25,8,0,2
1287,29,Yes,Travel_Rarely,775,Research & Development,31,4,Life Sciences,1,1862,4,Male,118,4,2,Research Scientist,4,Single,5996,22430,1,Y,No,20,3,1,80,0,21,2,3,11,0,1,9
1288,38,No,Travel_Rarely,505,Sales,6,4,Life Sciences,1,1647,2,Female,48,2,2,Manufacturing Director,2,Single,6443,36975,1,Y,No,19,3,4,80,0,12,4,3,7,7,0,3
1289,43,No,Travel_Rarely,489,Research & Development,6,2,Life Sciences,1,833,1,Male,55,3,3,Laboratory Technician,4,Single,11195,6642,3,Y,Yes,14,3,3,80,0,8,1,4,9,2,0,7
1290,42,No,Travel_Rarely,961,Sales,7,4,Technical Degree,1,259,3,Male,42,3,5,Sales Representative,4,Single,13182,22231,2,Y,No,14,3,3,80,0,5,4,4,5,0,0,0
1291,46,Yes,Travel_Rarely,1735,Sales,19,2,Technical Degree,1,517,2,Male,108,3,2,Laboratory Technician,4,Single,5892,27689,0,Y,No,15,3,1,80,0,5,6,3,3,12,0,3
1292,40,No,Travel_Frequently,1248,Sales,19,1,Marketing,1,1466,4,Male,80,2,2,Laboratory Technician,4,Divorced,7373,5730,3,Y,No,14,3,4,80,0,1,2,3,8,1,5,11
1293,33,No,Travel_Rarely,2016,Research & Development,29,4,Technical Degree,1,207,4,Male,53,4,3,Laboratory Technician,4,Single,4473,31617,5,Y,No,12,3,3,80,2,3,3,4,4,1,2,0
1294,26,No,Travel_Rarely,759,Sales,3,4,Other,1,859,2,Male,59,2,2,Research Director,3,Single,9052,27307,1,Y,No,12,3,3,80,1,1,1,3,22,7,0,6
1295,48,No,Travel_Rarely,2015,Sales,25,4,Technical Degree,1,1373,2,Male,70,3,1,Manager,4,Married,4500,17236,1,Y,Yes,18,3,3,80,3,2,2,3,20,0,0,0
1296,37,No,Travel_Rarely,1301,Human Resources,15,2,Medical,1,1646,3,Male,101,3,1,Laboratory Technician,4,Single,5738,8182,0,Y,No,13,3,4,80,0,10,2,3,10,2,5,7
1297,31,No,Non-Travel,1699,Sales,30,4,Medical,1,1010,3,Male,66,3,3,Healthcare Representative,3,Divorced,2778,6104,1,Y,No,14,3,3,80,1,10,3,2,3,11,15,2
1298,37,No,Travel_Frequently,944,Human Resources,2,3,Other,1,1935,2,Male,93,3,2,Laboratory Technician,2,Divorced,6667,16825,6,Y,Yes,14,3,3,80,1,24,4,4,3,2,0,7
1299,35,No,Travel_Frequently,441,Human Resources,8,5,Other,1,174,2,Female,39,4,4,Laboratory Technician,1,Single,7273,5130,0,Y,No,13,3,3,80,0,29,5,4,5,0,0,11
1300,29,No,Travel_Rarely,487,Sales,27,4,Medical,1,57,4,Female,57,4,5,Laboratory Technician,1,Divorced,5162,20710,4,Y,No,12,3,2,80,1,10,2,3,5,7,0,13
1301,37,No,Travel_Rarely,1897,Research & Development,32,4,Medical,1,902,1,Male,118,2,2,Laboratory Technician,3,Divorced,20007,10760,0,Y,Yes,13,3,3,80,0,20,3,3,0,0,1,2
1302,37,No,Travel_Rarely,1736,Research & Development,40,2,Human Resources,1,1697,2,Male,55,3,2,Sales Executive,1,Divorced,12624,7283,9,Y,No,14,3,3,80,0,33,3,3,7,0,0,3
1303,39,No,Travel_Rarely,373,Research & Development,20,1,Other,1,1014,2,Male,98,2,2,Research Director,4,Single,9182,22738,7,Y,Yes,11,3,2,80,0,10,2,4,3,0,0,5
1304,37,No,Travel_Frequently,2006,Sales,6,4,Life Sciences,1,664,3,Female,103,3,2,Research Director,4,Married,6160,11984,1,Y,No,13,3,4,80,0,3,3,3,1,0,5,2
1305,42,No,Travel_Rarely,568,Sales,8,3,Medical,1,104,4,Male,107,3,2,Laboratory Technician,2,Single,6004,7731,5,Y,No,16,3,2,80,0,27,2,4,13,0,7,7
1306,38,No,Travel_Rarely,630,Research & Development,7,2,Other,1,2023,4,Male,94,2,2,Sales Executive,1,Married,14795,10050,3,Y,No,12,4,4,80,1,6,2,3,4,2,4,0
1307,50,No,Travel_Frequently,989,Research & Development,8,3,Life Sciences,1,441,4,Male,76,3,1,Manager,3,Single,5236,6569,0,Y,Yes,13,4,3,80,0,12,3,3,32,9,0,16
1308,37,No,Travel_Frequently,1520,Research & Development,21,2,Life Sciences,1,1377,3,Male,63,4,2,Laboratory Technician,4,Single,4959,35596,3,Y,No,21,3,2,80,0,0,0,3,4,2,0,2
1309,45,Yes,Travel_Rarely,905,Research & Development,19,1,Medical,1,505,4,Male,96,3,1,Laboratory Technician,1,Divorced,23399,7043,6,Y,No,19,3,4,80,0,3,5,4,20,2,1,2
1310,35,No,Travel_Rarely,1849,Sales,6,4,Medical,1,638,2,Male,73,3,2,Manager,1,Single,6631,24607,7,Y,No,14,3,4,80,0,9,3,2,1,1,0,7
1311,36,No,Travel_Rarely,1514,Research & Development,5,2,Life Sciences,1,1764,4,Male,131,3,2,Laboratory Technician,3,Single,17123,12518,4,Y,No,12,4,4,80,0,5,2,1,1,2,0,0
1312,29,No,Travel_Frequently,2004,Sales,4,3,Medical,1,1421,3,Male,94,2,2,Research Director,4,Single,4640,7142,0,Y,No,17,3,1,80,0,20,1,2,3,0,0,0
1313,40,No,Travel_Rarely,980,Sales,3,2,Life Sciences,1,79,4,Male,71,3,1,Sales Executive,3,Divorced,3906,15119,0,Y,No,15,3,3,80,0,15,2,3,5,0,1,5
1314,45,No,Travel_Frequently,1443,Research & Development,8,3,Life Sciences,1,2032,4,Female,60,3,3,Research Scientist,1,Single,8099,14548,3,Y,No,11,3,3,80,0,11,3,4,1,7,1,8
1315,38,No,Travel_Frequently,256,Research & Development,7,1,Medical,1,36,2,Male,98,2,4,Sales Representative,1,Single,16327,4595,0,Y,No,12,3,3,80,2,36,3,4,2,0,0,2
1316,52,No,Travel_Rarely,1442,Sales,3,3,Other,1,346,3,Male,97,2,5,Laboratory Technician,4,Single,5716,6552,0,Y,No,17,3,3,80,0,10,3,4,3,2,0,1
1317,26,No,Travel_Frequently,1721,Sales,15,2,Medical,1,1428,3,Male,52,2,3,Manager,4,Married,5040,24785,0,Y,No,21,3,3,80,0,23,5,3,40,2,0,4
1318,35,No,Travel_Frequently,1947,Research & Development,6,4,Life Sciences,1,1374,3,Female,41,3,2,Laboratory Technician,4,Single,4891,13920,6,Y,No,13,4,1,80,1,12,3,2,1,0,0,2
1319,45,No,Travel_Rarely,629,Research & Development,7,3,Medical,1,903,4,Male,103,3,2,Research Scientist,1,Divorced,11464,11015,1,Y,No,15,3,1,80,1,10,5,3,8,0,0,2
1320,21,No,Travel_Rarely,1618,Research & Development,17,1,Medical,1,1113,2,Male,111,3,2,Manager,4,Divorced,12631,21942,0,Y,No,21,3,1,80,0,9,5,2,5,2,5,2
1321,35,Yes,Travel_Rarely,1887,Research & Development,17,4,Life Sciences,1,1824,4,Male,35,3,3,Research Director,4,Single,17875,5768,1,Y,No,11,3,2,80,1,15,4,3,10,2,0,7
1322,34,No,Travel_Rarely,682,Sales,24,4,Life Sciences,1,1554,4,Male,77,3,2,Laboratory Technician,2,Single,9737,14940,1,Y,No,12,3,3,80,0,10,3,3,9,2,0,3
1323,34,No,Travel_Rarely,689,Research & Development,8,2,Medical,1,1011,4,Male,106,3,2,Laboratory Technician,2,Divorced,5214,6208,1,Y,No,13,3,2,80,1,10,5,3,3,0,1,3
1324,60,Yes,Travel_Rarely,1427,Research & Development,15,3,Medical,1,1619,1,Male,57,3,3,Laboratory Technician,4,Married,20232,19460,0,Y,No,11,3,3,80,0,15,2,2,12,2,0,8
1325,39,No,Travel_Frequently,861,Sales,6,4,Life Sciences,1,1317,3,Female,94,4,1,Sales Executive,4,Married,4528,17281,4,Y,No,19,4,4,80,0,7,3,3,1,3,2,0
1326,31,No,Travel_Rarely,899,Research & Development,4,3,Life Sciences,1,444,3,Female,79,3,1,Manufacturing Director,1,Divorced,5975,12629,7,Y,No,14,4,1,80,0,5,3,3,1,7,0,0
1327,26,No,Travel_Rarely,1760,Sales,5,1,Life Sciences,1,1602,4,Female,101,3,2,Sales Executive,4,Married,13201,7818,3,Y,No,14,3,3,80,0,7,2,2,5,1,0,7
1328,41,No,Travel_Rarely,219,Sales,11,5,Medical,1,857,2,Female,91,2,3,Manufacturing Director,1,Divorced,15380,34182,1,Y,Yes,17,3,4,80,1,10,3,3,10,2,0,11
1329,40,No,Travel_Frequently,653,Sales,5,4,Marketing,1,1714,4,Female,90,3,3,Research Director,4,Divorced,16192,13428,8,Y,No,23,3,1,80,0,7,2,3,3,2,0,7
1330,22,No,Travel_Frequently,2061,Research & Development,5,4,Life Sciences,1,390,4,Male,52,2,1,Manager,2,Single,10344,15697,3,Y,No,11,3,3,80,0,8,5,4,2,0,0,0
1331,42,No,Travel_Rarely,701,Sales,6,2,Life Sciences,1,1816,1,Male,65,3,1,Sales Executive,1,Single,6304,36572,3,Y,No,14,3,3,80,0,2,3,4,3,1,0,7
1332,50,No,Travel_Rarely,791,Research & Development,7,1,Other,1,942,4,Male,71,2,2,Manager,2,Married,14168,4821,1,Y,No,15,3,2,80,0,30,3,4,19,1,0,2
1333,27,Yes,Travel_Rarely,522,Sales,3,4,Medical,1,564,3,Female,39,2,2,Laboratory Technician,4,Single,4674,12488,3,Y,No,13,3,3,80,0,5,3,2,10,2,4,6
1334,32,No,Travel_Frequently,1551,Research & Development,21,5,Medical,1,1143,3,Female,90,3,3,Sales Executive,4,Divorced,4848,35036,2,Y,No,16,4,4,80,1,7,5,3,2,18,1,9
1335,40,No,Travel_Rarely,1212,Research & Development,6,3,Life Sciences,1,815,4,Male,97,2,1,Sales Executive,1,Single,8970,34739,1,Y,No,14,3,4,80,1,10,3,3,2,0,0,7
1336,44,No,Travel_Rarely,1653,Research & Development,13,3,Life Sciences,1,95,4,Female,124,3,3,Laboratory Technician,4,Single,4952,37967,5,Y,Yes,23,3,1,80,1,5,3,4,9,1,0,1
1337,35,No,Travel_Frequently,630,Research & Development,26,3,Medical,1,1324,2,Female,62,3,4,Research Director,4,Married,4368,35378,1,Y,No,12,3,4,80,1,2,3,4,13,2,0,11
1338,56,Yes,Travel_Frequently,1311,Research & Development,3,3,Life Sciences,1,1403,4,Male,47,3,2,Human Resources,4,Single,5292,25063,0,Y,Yes,18,3,3,80,0,14,3,3,3,2,0,7
1339,28,No,Travel_Rarely,744,Sales,8,4,Medical,1,304,4,Male,100,2,4,Laboratory Technician,4,Single,8993,24715,0,Y,No,17,3,1,80,0,10,3,2,24,2,0,7
1340,36,No,Travel_Frequently,752,Research & Development,15,5,Medical,1,1945,3,Male,73,3,2,Sales Executive,4,Divorced,11699,16538,1,Y,Yes,11,3,3,80,0,10,2,2,0,7,1,11
1341,39,No,Non-Travel,795,Sales,26,3,Life Sciences,1,1786,2,Male,115,3,3,Research Scientist,3,Divorced,5400,23715,0,Y,No,11,3,2,80,0,10,3,3,5,9,0,3
1342,50,No,Travel_Rarely,1638,Sales,30,4,Medical,1,1599,2,Male,110,3,1,Sales Executive,3,Single,4627,10619,1,Y,Yes,14,3,4,80,0,12,2,3,2,0,2,15
1343,42,No,Non-Travel,1468,Research & Development,8,2,Life Sciences,1,250,4,Male,93,3,1,Research Scientist,4,Divorced,6258,8144,1,Y,No,14,3,3,80,0,2,5,3,2,2,1,7
1344,29,No,Travel_Rarely,1536,Sales,3,4,Medical,1,1392,3,Male,56,4,2,Laboratory Technician,4,Married,9638,26021,0,Y,No,16,3,1,80,0,9,3,2,2,2,0,4
1345,39,No,Travel_Frequently,1627,Sales,15,3,Life Sciences,1,1277,4,Male,42,3,2,Laboratory Technician,3,Divorced,6844,6053,1,Y,Yes,25,3,2,80,1,14,3,3,20,7,0,0
1346,32,No,Travel_Rarely,930,Sales,7,4,Life Sciences,1,315,3,Male,63,3,3,Manufacturing Director,4,Divorced,10600,9953,2,Y,No,14,3,3,80,0,36,2,3,3,2,0,0
1347,22,No,Travel_Rarely,864,Research & Development,3,4,Life Sciences,1,165,4,Male,39,2,2,Sales Representative,3,Single,7370,26252,3,Y,No,22,3,4,80,1,4,3,3,9,0,0,3
1348,27,Yes,Non-Travel,851,Research & Development,25,3,Life Sciences,1,249,4,Female,87,2,1,Laboratory Technician,1,Single,6091,20108,0,Y,No,13,3,3,80,1,3,3,2,18,0,0,6
1349,19,No,Travel_Frequently,726,Research & Development,27,2,Life Sciences,1,1275,2,Female,92,4,4,Research Scientist,1,Single,5843,29120,0,Y,Yes,12,3,2,80,0,23,3,3,13,3,1,0
1350,35,No,Travel_Frequently,1179,Sales,7,4,Life Sciences,1,830,1,Female,51,2,2,Laboratory Technician,4,Single,8293,8123,2,Y,No,18,3,3,80,0,13,5,4,2,0,4,7
1351,36,No,Travel_Rarely,1192,Research & Development,30,4,Medical,1,454,4,Male,132,4,2,Laboratory Technician,4,Divorced,4626,20195,1,Y,No,13,3,3,80,0,10,2,2,4,2,0,2
1352,35,No,Travel_Frequently,1426,Sales,19,3,Medical,1,1252,4,Male,94,3,2,Laboratory Technician,1,Single,11630,36309,0,Y,No,14,3,3,80,1,34,3,2,7,1,0,0
1353,33,No,Travel_Frequently,1953,Research & Development,31,3,Medical,1,1999,4,Female,38,3,2,Sales Executive,4,Divorced,21470,30293,1,Y,No,12,3,3,80,1,20,2,2,5,0,0,2
1354,36,No,Travel_Rarely,412,Sales,34,4,Medical,1,2024,3,Male,68,3,3,Research Scientist,4,Single,4248,24733,0,Y,Yes,13,3,3,80,0,5,3,3,7,4,0,7
1355,34,No,Travel_Frequently,441,Human Resources,7,1,Life Sciences,1,1005,4,Female,107,3,3,Manufacturing Director,3,Divorced,5960,5355,1,Y,No,12,3,2,80,3,8,5,3,0,0,0,7
1356,31,Yes,Travel_Rarely,832,Research & Development,39,4,Life Sciences,1,1787,3,Male,67,3,1,Laboratory Technician,4,Single,10571,9640,7,Y,No,12,3,2,80,0,23,3,3,4,3,7,7
1357,37,No,Travel_Rarely,1504,Sales,22,3,Medical,1,954,2,Male,113,2,3,Manufacturing Director,2,Married,9484,16691,7,Y,No,24,3,3,80,0,17,4,3,5,9,14,2
1358,38,No,Travel_Rarely,1904,Research & Development,8,4,Medical,1,1275,4,Female,102,2,2,Manager,4,Married,5493,12785,5,Y,No,12,3,2,80,1,4,2,4,17,2,0,4
1359,24,No,Travel_Rarely,1206,Research & Development,20,1,Other,1,1865,4,Male,44,2,3,Research Scientist,1,Married,4969,36768,9,Y,Yes,14,3,4,80,0,8,2,3,5,7,0,0
1360,51,No,Non-Travel,1535,Sales,29,1,Medical,1,1077,2,Male,40,3,3,Manager,2,Single,5980,11183,0,Y,No,13,3,3,80,1,9,2,4,34,2,0,5
1361,40,No,Travel_Frequently,1931,Sales,8,4,Life Sciences,1,717,4,Male,72,3,2,Sales Executive,4,Married,10744,5882,0,Y,No,14,3,3,80,2,4,2,3,5,0,1,7
1362,34,No,Travel_Frequently,886,Sales,7,4,Life Sciences,1,133,4,Male,47,3,3,Laboratory Technician,3,Divorced,12598,14572,1,Y,Yes,14,3,4,80,0,1,3,3,5,6,1,2
1363,35,No,Travel_Frequently,1980,Sales,6,4,Marketing,1,36,4,Male,98,1,1,Research Director,4,Single,16718,8354,6,Y,No,14,3,3,80,1,32,3,4,3,10,0,11
1364,40,No,Travel_Frequently,1819,Sales,8,4,Life Sciences,1,511,2,Male,108,3,2,Manager,4,Single,4969,19470,1,Y,No,15,3,1,80,0,17,1,3,5,2,4,2
1365,18,Yes,Non-Travel,1755,Research & Development,4,2,Life Sciences,1,797,1,Male,42,2,2,Sales Executive,3,Married,13841,11582,7,Y,Yes,19,3,1,80,2,5,2,3,10,0,1,6
1366,42,No,Travel_Rarely,582,Sales,5,4,Medical,1,2041,3,Male,98,3,5,Healthcare Representative,4,Single,13444,24589,2,Y,No,14,3,3,80,2,20,0,3,5,0,4,12
1367,46,Yes,Travel_Rarely,1721,Sales,16,4,Medical,1,936,2,Male,100,2,2,Research Director,4,Single,6572,22428,1,Y,No,12,3,3,80,0,14,2,2,7,3,0,7
1368,38,No,Travel_Rarely,1843,Sales,18,4,Technical Degree,1,1611,2,Female,53,3,2,Laboratory Technician,4,Divorced,4664,37629,1,Y,No,12,3,1,80,0,22,4,2,9,7,0,2
1369,26,No,Travel_Rarely,892,Sales,7,4,Life Sciences,1,235,3,Male,55,2,4,Sales Executive,2,Married,5395,21717,0,Y,Yes,12,3,3,80,3,8,3,4,5,4,0,9
1370,34,Yes,Travel_Frequently,1889,Research & Development,8,3,Human Resources,1,331,1,Female,34,3,5,Sales Executive,2,Single,5360,18535,1,Y,No,14,3,3,80,0,18,3,2,5,0,2,0
1371,58,No,Travel_Frequently,2037,Research & Development,28,1,Life Sciences,1,918,4,Male,87,3,3,Laboratory Technician,4,Divorced,6618,20544,9,Y,No,23,4,2,80,0,6,2,2,1,7,1,11
1372,38,Yes,Travel_Frequently,1055,Research & Development,8,4,Life Sciences,1,661,4,Male,59,3,1,Laboratory Technician,4,Divorced,9876,17883,1,Y,No,16,3,2,80,0,15,2,3,16,0,1,8
1373,50,No,Travel_Rarely,1776,Research & Development,39,1,Life Sciences,1,1289,2,Female,129,2,2,Manager,3,Divorced,1679,14194,1,Y,No,19,3,3,80,1,10,2,3,7,2,0,0
1374,36,Yes,Travel_Frequently,1771,Research & Development,16,4,Medical,1,332,4,Male,100,3,3,Sales Executive,3,Married,8895,13944,0,Y,No,13,3,2,80,1,8,3,2,9,2,12,1
1375,54,No,Travel_Frequently,894,Human Resources,5,4,Medical,1,1234,4,Male,49,2,1,Laboratory Technician,4,Single,9366,17958,0,Y,No,14,3,3,80,1,1,6,3,25,2,0,2
1376,24,No,Travel_Frequently,1647,Sales,30,1,Medical,1,1485,4,Female,101,3,2,Laboratory Technician,4,Married,9693,31400,1,Y,No,15,3,1,80,1,15,1,4,3,3,0,6
1377,29,No,Travel_Rarely,1571,Sales,8,2,Medical,1,1038,1,Male,51,3,3,Manager,2,Single,19753,27492,3,Y,No,13,3,3,80,2,10,2,3,3,2,0,2
1378,27,No,Travel_Rarely,1784,Research & Development,25,4,Medical,1,1714,1,Male,51,3,1,Laboratory Technician,3,Divorced,7297,26108,1,Y,Yes,12,3,4,80,0,10,2,3,6,0,0,9
1379,36,No,Travel_Rarely,554,Sales,37,1,Life Sciences,1,1396,3,Female,62,3,1,Laboratory Technician,1,Single,21263,12297,8,Y,No,12,3,3,80,0,3,2,4,3,0,0,7
1380,40,No,Travel_Rarely,574,Research & Development,20,2,Other,1,1544,4,Male,91,4,2,Sales Executive,4,Single,4578,12585,1,Y,No,13,3,3,80,1,10,5,4,3,2,0,7
1381,45,No,Travel_Rarely,1722,Sales,7,2,Marketing,1,1644,4,Female,75,4,1,Laboratory Technician,3,Divorced,26713,7166,3,Y,Yes,15,3,1,80,0,10,3,3,10,0,2,8
1382,42,No,Travel_Rarely,638,Research & Development,13,4,Marketing,1,1420,4,Male,113,3,2,Laboratory Technician,1,Divorced,3968,14607,0,Y,No,13,3,1,80,0,4,3,1,11,0,0,1
1383,34,No,Travel_Frequently,1843,Research & Development,4,2,Life Sciences,1,2027,2,Female,99,2,4,Sales Executive,4,Divorced,12112,10020,1,Y,No,15,3,3,80,1,1,3,2,2,0,1,2
1384,21,No,Travel_Rarely,1870,Research & Development,36,4,Life Sciences,1,1833,4,Male,38,3,4,Sales Executive,3,Married,8637,12846,0,Y,Yes,20,4,4,80,2,6,5,4,5,2,1,7
1385,26,Yes,Travel_Rarely,1346,Sales,7,3,Life Sciences,1,167,4,Female,57,3,1,Laboratory Technician,4,Divorced,9997,31353,1,Y,No,18,3,3,80,3,10,3,2,1,0,4,7
1386,35,No,Travel_Rarely,1901,Research & Development,15,3,Marketing,1,254,2,Male,59,4,1,Research Scientist,4,Divorced,5096,7219,1,Y,No,25,3,2,80,1,12,4,1,5,2,0,6
1387,27,No,Travel_Rarely,431,Human Resources,3,3,Life Sciences,1,120,1,Male,44,3,2,Laboratory Technician,4,Married,4799,21760,3,Y,Yes,15,3,3,80,3,22,2,4,4,2,0,2
1388,54,No,Travel_Rarely,1904,Research & Development,15,1,Life Sciences,1,86,2,Male,49,2,1,Laboratory Technician,1,Married,4507,22012,0,Y,No,14,3,3,80,1,23,3,2,0,2,4,0
1389,44,No,Travel_Rarely,1711,Research & Development,19,3,Medical,1,1630,4,Male,74,3,3,Manager,4,Single,4641,10807,2,Y,No,14,3,1,80,2,22,3,2,3,3,1,0
1390,42,Yes,Travel_Rarely,734,Research & Development,28,4,Life Sciences,1,850,4,Male,74,3,4,Research Scientist,1,Divorced,5219,36883,9,Y,Yes,11,3,4,80,3,13,2,2,1,0,0,0
1391,35,Yes,Non-Travel,1207,Sales,12,3,Medical,1,1892,3,Male,94,3,2,Sales Representative,4,Single,8711,7395,1,Y,Yes,14,4,3,80,1,10,1,3,10,2,1,3
1392,28,No,Travel_Rarely,1169,Research & Development,9,2,Medical,1,1184,2,Male,102,2,2,Laboratory Technician,1,Divorced,6635,17579,0,Y,No,12,3,4,80,0,5,3,3,24,6,0,2
1393,34,No,Travel_Rarely,1809,Sales,1,4,Medical,1,1865,3,Male,65,3,3,Manufacturing Director,3,Divorced,4456,36292,8,Y,Yes,12,3,2,80,0,6,2,3,15,13,0,11
1394,19,No,Travel_Rarely,907,Sales,4,1,Life Sciences,1,1015,2,Female,92,4,1,Research Director,1,Married,3840,16148,0,Y,No,11,3,3,80,0,32,3,3,3,5,0,9
1395,28,No,Travel_Rarely,2004,Research & Development,25,4,Life Sciences,1,1027,4,Male,93,3,3,Sales Executive,2,Single,4952,9929,7,Y,No,13,3,2,80,0,22,2,3,2,9,0,2
1396,46,No,Travel_Frequently,1294,Research & Development,20,2,Medical,1,1623,4,Male,60,2,3,Sales Executive,4,Divorced,8247,28149,0,Y,No,14,3,1,80,0,7,3,4,17,7,1,2
1397,52,Yes,Travel_Rarely,1536,Sales,6,4,Other,1,974,4,Male,96,3,1,Sales Executive,4,Married,8505,14949,0,Y,No,18,3,2,80,1,20,3,2,5,8,0,2
1398,48,Yes,Travel_Rarely,2057,Sales,7,3,Medical,1,802,1,Male,48,2,2,Laboratory Technician,4,Divorced,4372,21442,1,Y,No,22,3,1,80,0,10,3,2,0,7,0,7
1399,40,No,Travel_Rarely,1564,Research & Development,3,4,Life Sciences,1,558,3,Male,70,4,2,Manufacturing Director,4,Single,9024,20971,8,Y,No,13,3,3,80,0,4,2,2,5,7,0,12
1400,39,No,Travel_Frequently,1368,Sales,14,4,Medical,1,1809,1,Male,65,3,4,Manager,2,Single,4443,32126,1,Y,No,18,4,3,80,0,2,0,4,0,8,0,9
1401,37,No,Travel_Frequently,247,Sales,7,1,Medical,1,1204,4,Female,107,3,1,Sales Executive,4,Married,6504,25334,2,Y,No,12,3,2,80,0,27,1,3,3,10,0,2
1402,25,No,Travel_Frequently,2000,Research & Development,17,4,Life Sciences,1,13,4,Male,99,2,1,Research Director,4,Single,5116,4920,0,Y,No,14,3,1,80,1,15,2,3,13,8,0,2
